Cluster ClusterRank deltaG deltaGelec deltaGvdw deltaGligsolvnonpol deltaGligsolvpol deltaGprotsolvnonpol deltaGprotsolvpol deltaGcompsolvnonpol deltaGcompsolvpol extraFull surfFull solvFull IntraFull InterFull FullFitness SimpleFitness Energy
2 3 -8.232697 0.0 -48.1093 14.5625 -80.3962 60.3271 -331.691 63.0751 -388.785 0.0 63.0751 -388.785 -56.791 -48.1093 -430.6102 8.51706 8.51706
2 4 -8.232697 0.0 -48.1093 14.5625 -80.3962 60.3271 -331.691 63.0751 -388.785 0.0 63.0751 -388.785 -56.791 -48.1093 -430.6102 8.51706 8.51706
2 5 -8.232697 0.0 -48.1093 14.5625 -80.3962 60.3271 -331.691 63.0751 -388.785 0.0 63.0751 -388.785 -56.791 -48.1093 -430.6102 8.51706 8.51706
2 6 -8.096402 0.0 -47.1377 14.5616 -79.2758 60.3271 -331.691 63.1755 -387.096 0.0 63.1755 -387.096 -58.0867 -47.1377 -429.1449 9.05489 9.05489
2 7 -8.096402 0.0 -47.1377 14.5616 -79.2758 60.3271 -331.691 63.1755 -387.096 0.0 63.1755 -387.096 -58.0867 -47.1377 -429.1449 9.05489 9.05489
3 0 -8.352947 0.0 -52.1486 15.1607 -82.2441 60.3271 -331.691 64.1753 -387.13 0.0 64.1753 -387.13 -55.5441 -52.1486 -430.6474 7.00012 7.00012
3 1 -8.352947 0.0 -52.1486 15.1607 -82.2441 60.3271 -331.691 64.1753 -387.13 0.0 64.1753 -387.13 -55.5441 -52.1486 -430.6474 7.00012 7.00012
3 2 -8.352947 0.0 -52.1486 15.1607 -82.2441 60.3271 -331.691 64.1753 -387.13 0.0 64.1753 -387.13 -55.5441 -52.1486 -430.6474 7.00012 7.00012
3 3 -8.333886 0.0 -52.5233 15.1919 -82.2522 60.3271 -331.691 64.1357 -386.138 0.0 64.1357 -386.138 -55.3094 -52.5233 -429.83502 7.29818 7.29818
3 4 -8.333886 0.0 -52.5233 15.1919 -82.2522 60.3271 -331.691 64.1357 -386.138 0.0 64.1357 -386.138 -55.3094 -52.5233 -429.83502 7.29818 7.29818
3 5 -8.333886 0.0 -52.5233 15.1919 -82.2522 60.3271 -331.691 64.1357 -386.138 0.0 64.1357 -386.138 -55.3094 -52.5233 -429.83502 7.29818 7.29818
3 6 -8.349586 0.0 -52.6828 15.1027 -79.5376 60.3271 -331.691 64.0566 -383.449 0.0 64.0566 -383.449 -57.6884 -52.6828 -429.76358 6.12762 6.12762
3 7 -8.349586 0.0 -52.6828 15.1027 -79.5376 60.3271 -331.691 64.0566 -383.449 0.0 64.0566 -383.449 -57.6884 -52.6828 -429.76358 6.12762 6.12762
4 0 -7.130332 0.0 -30.9402 15.316 -87.2111 60.3271 -331.691 64.1931 -404.69 0.0 64.1931 -404.69 -57.8983 -30.9402 -429.3354 9.81155 9.81155
4 1 -7.130332 0.0 -30.9402 15.316 -87.2111 60.3271 -331.691 64.1931 -404.69 0.0 64.1931 -404.69 -57.8983 -30.9402 -429.3354 9.81155 9.81155
4 2 -7.130332 0.0 -30.9402 15.316 -87.2111 60.3271 -331.691 64.1931 -404.69 0.0 64.1931 -404.69 -57.8983 -30.9402 -429.3354 9.81155 9.81155
4 3 -7.130332 0.0 -30.9402 15.316 -87.2111 60.3271 -331.691 64.1931 -404.69 0.0 64.1931 -404.69 -57.8983 -30.9402 -429.3354 9.81155 9.81155
4 4 -7.21304 0.0 -32.2861 15.1185 -87.5502 60.3271 -331.691 63.98 -404.276 0.0 63.98 -404.276 -55.6754 -32.2861 -428.25748 10.7204 10.7204
4 5 -7.2270846 0.0 -32.3742 15.1017 -87.6923 60.3271 -331.691 63.9927 -404.557 0.0 63.9927 -404.557 -55.2725 -32.3742 -428.211 10.9096 10.9096
4 6 -7.2270846 0.0 -32.3742 15.1017 -87.6923 60.3271 -331.691 63.9927 -404.557 0.0 63.9927 -404.557 -55.2725 -32.3742 -428.211 10.9096 10.9096
4 7 -7.2270846 0.0 -32.3742 15.1017 -87.6923 60.3271 -331.691 63.9927 -404.557 0.0 63.9927 -404.557 -55.2725 -32.3742 -428.211 10.9096 10.9096
5 0 -7.450783 0.0 -33.0948 15.5045 -81.994 60.3271 -331.691 65.5619 -403.203 0.0 65.5619 -403.203 -58.1328 -33.0948 -428.8687 8.96428 8.96428
5 1 -7.387242 0.0 -31.1611 15.4686 -81.7913 60.3271 -331.691 65.4205 -404.788 0.0 65.4205 -404.788 -57.0018 -31.1611 -427.5304 10.0047 10.0047
5 2 -7.3326473 0.0 -29.6326 15.4853 -81.705 60.3271 -331.691 65.3723 -406.072 0.0 65.3723 -406.072 -57.0964 -29.6326 -427.4287 9.98789 9.98789
5 3 -7.3326473 0.0 -29.6326 15.4853 -81.705 60.3271 -331.691 65.3723 -406.072 0.0 65.3723 -406.072 -57.0964 -29.6326 -427.4287 9.98789 9.98789
5 4 -7.3326473 0.0 -29.6326 15.4853 -81.705 60.3271 -331.691 65.3723 -406.072 0.0 65.3723 -406.072 -57.0964 -29.6326 -427.4287 9.98789 9.98789
5 5 -7.3326473 0.0 -29.6326 15.4853 -81.705 60.3271 -331.691 65.3723 -406.072 0.0 65.3723 -406.072 -57.0964 -29.6326 -427.4287 9.98789 9.98789
5 6 -7.3326473 0.0 -29.6326 15.4853 -81.705 60.3271 -331.691 65.3723 -406.072 0.0 65.3723 -406.072 -57.0964 -29.6326 -427.4287 9.98789 9.98789
5 7 -7.3326473 0.0 -29.6326 15.4853 -81.705 60.3271 -331.691 65.3723 -406.072 0.0 65.3723 -406.072 -57.0964 -29.6326 -427.4287 9.98789 9.98789
6 0 -6.7229486 0.0 -22.3638 14.9134 -81.2016 60.3271 -331.691 65.0689 -407.257 0.0 65.0689 -407.257 -64.3071 -22.3638 -428.85898 5.21219 5.21219
6 1 -6.7229486 0.0 -22.3638 14.9134 -81.2016 60.3271 -331.691 65.0689 -407.257 0.0 65.0689 -407.257 -64.3071 -22.3638 -428.85898 5.21219 5.21219
6 2 -6.82501 0.0 -24.511 15.0099 -83.5679 60.3271 -331.691 65.0904 -407.856 0.0 65.0904 -407.856 -58.7775 -24.511 -426.05408 7.80845 7.80845
6 3 -6.82501 0.0 -24.511 15.0099 -83.5679 60.3271 -331.691 65.0904 -407.856 0.0 65.0904 -407.856 -58.7775 -24.511 -426.05408 7.80845 7.80845
6 4 -6.82501 0.0 -24.511 15.0099 -83.5679 60.3271 -331.691 65.0904 -407.856 0.0 65.0904 -407.856 -58.7775 -24.511 -426.05408 7.80845 7.80845
6 5 -6.847025 0.0 -24.708 15.029 -84.3004 60.3271 -331.691 65.0657 -408.576 0.0 65.0657 -408.576 -57.8264 -24.708 -426.04468 8.04678 8.04678
6 6 -6.847025 0.0 -24.708 15.029 -84.3004 60.3271 -331.691 65.0657 -408.576 0.0 65.0657 -408.576 -57.8264 -24.708 -426.04468 8.04678 8.04678
6 7 -6.847025 0.0 -24.708 15.029 -84.3004 60.3271 -331.691 65.0657 -408.576 0.0 65.0657 -408.576 -57.8264 -24.708 -426.04468 8.04678 8.04678
7 0 -8.813659 0.0 -68.0132 14.6504 -86.13 60.3271 -331.691 65.4951 -376.85 0.0 65.4951 -376.85 -49.4682 -68.0132 -428.8363 12.1044 12.1044
7 1 -8.813659 0.0 -68.0132 14.6504 -86.13 60.3271 -331.691 65.4951 -376.85 0.0 65.4951 -376.85 -49.4682 -68.0132 -428.8363 12.1044 12.1044
7 2 -8.813659 0.0 -68.0132 14.6504 -86.13 60.3271 -331.691 65.4951 -376.85 0.0 65.4951 -376.85 -49.4682 -68.0132 -428.8363 12.1044 12.1044
7 3 -8.98607 0.0 -70.7377 14.6757 -86.2938 60.3271 -331.691 65.3447 -375.348 0.0 65.3447 -375.348 -48.0746 -70.7377 -428.81558 11.8916 11.8916
7 4 -8.98607 0.0 -70.7377 14.6757 -86.2938 60.3271 -331.691 65.3447 -375.348 0.0 65.3447 -375.348 -48.0746 -70.7377 -428.81558 11.8916 11.8916
7 5 -8.799892 0.0 -68.3532 14.6567 -86.1878 60.3271 -331.691 65.5536 -376.238 0.0 65.5536 -376.238 -48.4226 -68.3532 -427.4602 13.3409 13.3409
7 6 -8.799892 0.0 -68.3532 14.6567 -86.1878 60.3271 -331.691 65.5536 -376.238 0.0 65.5536 -376.238 -48.4226 -68.3532 -427.4602 13.3409 13.3409
7 7 -8.799892 0.0 -68.3532 14.6567 -86.1878 60.3271 -331.691 65.5536 -376.238 0.0 65.5536 -376.238 -48.4226 -68.3532 -427.4602 13.3409 13.3409
8 0 -7.2515965 0.0 -38.0014 14.8687 -78.8664 60.3271 -331.691 64.4769 -388.542 0.0 64.4769 -388.542 -66.4015 -38.0014 -428.468 -4.4785 -4.4785
8 1 -7.2515965 0.0 -38.0014 14.8687 -78.8664 60.3271 -331.691 64.4769 -388.542 0.0 64.4769 -388.542 -66.4015 -38.0014 -428.468 -4.4785 -4.4785
8 2 -7.183853 0.0 -36.385 14.8945 -78.6512 60.3271 -331.691 64.4332 -389.611 0.0 64.4332 -389.611 -66.7237 -36.385 -428.2865 -4.10222 -4.10222
8 3 -7.183853 0.0 -36.385 14.8945 -78.6512 60.3271 -331.691 64.4332 -389.611 0.0 64.4332 -389.611 -66.7237 -36.385 -428.2865 -4.10222 -4.10222
8 4 -7.217545 0.0 -37.7479 14.9183 -78.8145 60.3271 -331.691 64.6122 -388.458 0.0 64.6122 -388.458 -66.5077 -37.7479 -428.10144 -3.49604 -3.49604
8 5 -7.217545 0.0 -37.7479 14.9183 -78.8145 60.3271 -331.691 64.6122 -388.458 0.0 64.6122 -388.458 -66.5077 -37.7479 -428.10144 -3.49604 -3.49604
8 6 -7.217545 0.0 -37.7479 14.9183 -78.8145 60.3271 -331.691 64.6122 -388.458 0.0 64.6122 -388.458 -66.5077 -37.7479 -428.10144 -3.49604 -3.49604
8 7 -7.217545 0.0 -37.7479 14.9183 -78.8145 60.3271 -331.691 64.6122 -388.458 0.0 64.6122 -388.458 -66.5077 -37.7479 -428.10144 -3.49604 -3.49604
9 0 -7.8806286 0.0 -42.2069 15.2905 -90.8546 60.3271 -331.691 62.7277 -400.952 0.0 62.7277 -400.952 -47.3888 -42.2069 -427.82 15.3587 15.3587
9 1 -7.8806286 0.0 -42.2069 15.2905 -90.8546 60.3271 -331.691 62.7277 -400.952 0.0 62.7277 -400.952 -47.3888 -42.2069 -427.82 15.3587 15.3587
9 2 -7.8806286 0.0 -42.2069 15.2905 -90.8546 60.3271 -331.691 62.7277 -400.952 0.0 62.7277 -400.952 -47.3888 -42.2069 -427.82 15.3587 15.3587
9 3 -7.851993 0.0 -41.9414 15.2551 -90.2982 60.3271 -331.691 62.7537 -400.433 0.0 62.7537 -400.433 -48.0989 -41.9414 -427.71964 14.7586 14.7586
9 4 -7.851993 0.0 -41.9414 15.2551 -90.2982 60.3271 -331.691 62.7537 -400.433 0.0 62.7537 -400.433 -48.0989 -41.9414 -427.71964 14.7586 14.7586
9 5 -7.7594686 0.0 -40.4731 15.4499 -92.5545 60.3271 -331.691 62.9646 -403.472 0.0 62.9646 -403.472 -44.4394 -40.4731 -425.4199 17.0468 17.0468
9 6 -7.7594686 0.0 -40.4731 15.4499 -92.5545 60.3271 -331.691 62.9646 -403.472 0.0 62.9646 -403.472 -44.4394 -40.4731 -425.4199 17.0468 17.0468
9 7 -7.7594686 0.0 -40.4731 15.4499 -92.5545 60.3271 -331.691 62.9646 -403.472 0.0 62.9646 -403.472 -44.4394 -40.4731 -425.4199 17.0468 17.0468
10 0 -8.979574 0.0 -73.2818 15.3006 -88.7446 60.3271 -331.691 62.7148 -368.729 0.0 62.7148 -368.729 -48.2815 -73.2818 -427.57748 7.48922 7.48922
10 1 -8.9717 0.0 -73.1372 15.2887 -88.8973 60.3271 -331.691 62.7323 -369.022 0.0 62.7323 -369.022 -48.0732 -73.1372 -427.50012 7.65947 7.65947
10 2 -8.9717 0.0 -73.1372 15.2887 -88.8973 60.3271 -331.691 62.7323 -369.022 0.0 62.7323 -369.022 -48.0732 -73.1372 -427.50012 7.65947 7.65947
10 3 -8.9717 0.0 -73.1372 15.2887 -88.8973 60.3271 -331.691 62.7323 -369.022 0.0 62.7323 -369.022 -48.0732 -73.1372 -427.50012 7.65947 7.65947
10 4 -8.9717 0.0 -73.1372 15.2887 -88.8973 60.3271 -331.691 62.7323 -369.022 0.0 62.7323 -369.022 -48.0732 -73.1372 -427.50012 7.65947 7.65947
10 5 -8.4759035 0.0 -69.5123 15.4878 -94.0212 60.3271 -331.691 63.6703 -372.79 0.0 63.6703 -372.79 -41.1374 -69.5123 -419.7694 15.626 15.626
10 6 -8.4759035 0.0 -69.5123 15.4878 -94.0212 60.3271 -331.691 63.6703 -372.79 0.0 63.6703 -372.79 -41.1374 -69.5123 -419.7694 15.626 15.626
10 7 -8.4759035 0.0 -69.5123 15.4878 -94.0212 60.3271 -331.691 63.6703 -372.79 0.0 63.6703 -372.79 -41.1374 -69.5123 -419.7694 15.626 15.626
11 0 -7.624481 0.0 -46.2878 14.64 -79.1968 60.3271 -331.691 64.0253 -381.812 0.0 64.0253 -381.812 -63.4546 -46.2878 -427.5291 10.2047 10.2047
11 1 -7.624481 0.0 -46.2878 14.64 -79.1968 60.3271 -331.691 64.0253 -381.812 0.0 64.0253 -381.812 -63.4546 -46.2878 -427.5291 10.2047 10.2047
11 2 -7.624481 0.0 -46.2878 14.64 -79.1968 60.3271 -331.691 64.0253 -381.812 0.0 64.0253 -381.812 -63.4546 -46.2878 -427.5291 10.2047 10.2047
11 3 -7.651171 0.0 -45.7931 14.8053 -83.3057 60.3271 -331.691 64.2613 -387.231 0.0 64.2613 -387.231 -57.224 -45.7931 -425.9868 13.0605 13.0605
11 4 -7.651171 0.0 -45.7931 14.8053 -83.3057 60.3271 -331.691 64.2613 -387.231 0.0 64.2613 -387.231 -57.224 -45.7931 -425.9868 13.0605 13.0605
11 5 -7.496964 0.0 -45.0184 14.6922 -82.4761 60.3271 -331.691 64.1177 -385.032 0.0 64.1177 -385.032 -58.65 -45.0184 -424.5827 13.35 13.35
11 6 -7.496964 0.0 -45.0184 14.6922 -82.4761 60.3271 -331.691 64.1177 -385.032 0.0 64.1177 -385.032 -58.65 -45.0184 -424.5827 13.35 13.35
11 7 -7.496964 0.0 -45.0184 14.6922 -82.4761 60.3271 -331.691 64.1177 -385.032 0.0 64.1177 -385.032 -58.65 -45.0184 -424.5827 13.35 13.35
12 0 -8.0650425 0.0 -54.9886 15.8015 -85.8273 60.3271 -331.691 64.679 -381.407 0.0 64.679 -381.407 -55.3648 -54.9886 -427.08142 4.70694 4.70694
12 1 -8.0650425 0.0 -54.9886 15.8015 -85.8273 60.3271 -331.691 64.679 -381.407 0.0 64.679 -381.407 -55.3648 -54.9886 -427.08142 4.70694 4.70694
12 2 -7.376037 0.0 -43.1022 15.8674 -87.0628 60.3271 -331.691 64.7257 -389.728 0.0 64.7257 -389.728 -56.4539 -43.1022 -424.55838 7.27392 7.27392
12 3 -7.2003813 0.0 -39.2948 15.884 -87.1069 60.3271 -331.691 64.7467 -392.794 0.0 64.7467 -392.794 -56.2397 -39.2948 -423.5818 8.16078 8.16078
12 4 -7.2003813 0.0 -39.2948 15.884 -87.1069 60.3271 -331.691 64.7467 -392.794 0.0 64.7467 -392.794 -56.2397 -39.2948 -423.5818 8.16078 8.16078
12 5 -7.2003813 0.0 -39.2948 15.884 -87.1069 60.3271 -331.691 64.7467 -392.794 0.0 64.7467 -392.794 -56.2397 -39.2948 -423.5818 8.16078 8.16078
12 6 -7.2003813 0.0 -39.2948 15.884 -87.1069 60.3271 -331.691 64.7467 -392.794 0.0 64.7467 -392.794 -56.2397 -39.2948 -423.5818 8.16078 8.16078
12 7 -7.2003813 0.0 -39.2948 15.884 -87.1069 60.3271 -331.691 64.7467 -392.794 0.0 64.7467 -392.794 -56.2397 -39.2948 -423.5818 8.16078 8.16078
13 0 -7.542418 0.0 -39.0173 14.6346 -89.0762 60.3271 -331.691 64.1487 -401.788 0.0 64.1487 -401.788 -50.3626 -39.0173 -427.01923 14.3471 14.3471
13 1 -7.542418 0.0 -39.0173 14.6346 -89.0762 60.3271 -331.691 64.1487 -401.788 0.0 64.1487 -401.788 -50.3626 -39.0173 -427.01923 14.3471 14.3471
13 2 -7.557718 0.0 -39.0227 14.6341 -89.076 60.3271 -331.691 64.1214 -401.988 0.0 64.1214 -401.988 -50.0699 -39.0227 -426.95923 14.4508 14.4508
13 3 -7.557718 0.0 -39.0227 14.6341 -89.076 60.3271 -331.691 64.1214 -401.988 0.0 64.1214 -401.988 -50.0699 -39.0227 -426.95923 14.4508 14.4508
13 4 -7.519002 0.0 -39.3407 14.6179 -88.8299 60.3271 -331.691 64.172 -400.721 0.0 64.172 -400.721 -50.798 -39.3407 -426.6877 14.2738 14.2738
13 5 -7.519002 0.0 -39.3407 14.6179 -88.8299 60.3271 -331.691 64.172 -400.721 0.0 64.172 -400.721 -50.798 -39.3407 -426.6877 14.2738 14.2738
13 6 -7.519002 0.0 -39.3407 14.6179 -88.8299 60.3271 -331.691 64.172 -400.721 0.0 64.172 -400.721 -50.798 -39.3407 -426.6877 14.2738 14.2738
13 7 -7.519002 0.0 -39.3407 14.6179 -88.8299 60.3271 -331.691 64.172 -400.721 0.0 64.172 -400.721 -50.798 -39.3407 -426.6877 14.2738 14.2738
14 0 -9.409185 0.0 -81.1441 15.5523 -90.5503 60.3271 -331.691 64.3462 -367.534 0.0 64.3462 -367.534 -41.3729 -81.1441 -425.7048 12.2884 12.2884
14 1 -9.409185 0.0 -81.1441 15.5523 -90.5503 60.3271 -331.691 64.3462 -367.534 0.0 64.3462 -367.534 -41.3729 -81.1441 -425.7048 12.2884 12.2884
14 2 -9.34236 0.0 -79.3124 15.6435 -91.1153 60.3271 -331.691 64.5969 -370.085 0.0 64.5969 -370.085 -40.8435 -79.3124 -425.644 11.8489 11.8489
14 3 -9.34236 0.0 -79.3124 15.6435 -91.1153 60.3271 -331.691 64.5969 -370.085 0.0 64.5969 -370.085 -40.8435 -79.3124 -425.644 11.8489 11.8489
14 4 -9.34236 0.0 -79.3124 15.6435 -91.1153 60.3271 -331.691 64.5969 -370.085 0.0 64.5969 -370.085 -40.8435 -79.3124 -425.644 11.8489 11.8489
14 5 -9.359692 0.0 -81.978 15.5434 -90.7381 60.3271 -331.691 64.2221 -365.446 0.0 64.2221 -365.446 -40.69 -81.978 -423.8919 11.5051 11.5051
14 6 -9.359692 0.0 -81.978 15.5434 -90.7381 60.3271 -331.691 64.2221 -365.446 0.0 64.2221 -365.446 -40.69 -81.978 -423.8919 11.5051 11.5051
14 7 -9.359692 0.0 -81.978 15.5434 -90.7381 60.3271 -331.691 64.2221 -365.446 0.0 64.2221 -365.446 -40.69 -81.978 -423.8919 11.5051 11.5051
15 0 -7.5639553 0.0 -45.6742 15.564 -90.9118 60.3271 -331.691 63.1822 -390.755 0.0 63.1822 -390.755 -52.3397 -45.6742 -425.58673 10.8342 10.8342
15 1 -7.5639553 0.0 -45.6742 15.564 -90.9118 60.3271 -331.691 63.1822 -390.755 0.0 63.1822 -390.755 -52.3397 -45.6742 -425.58673 10.8342 10.8342
15 2 -7.5639553 0.0 -45.6742 15.564 -90.9118 60.3271 -331.691 63.1822 -390.755 0.0 63.1822 -390.755 -52.3397 -45.6742 -425.58673 10.8342 10.8342
15 3 -7.5867124 0.0 -46.0794 15.6078 -91.4167 60.3271 -331.691 63.4651 -391.375 0.0 63.4651 -391.375 -49.6204 -46.0794 -423.6097 12.8799 12.8799
15 4 -7.5867124 0.0 -46.0794 15.6078 -91.4167 60.3271 -331.691 63.4651 -391.375 0.0 63.4651 -391.375 -49.6204 -46.0794 -423.6097 12.8799 12.8799
15 5 -7.3653173 0.0 -42.9311 15.6087 -91.1804 60.3271 -331.691 63.6862 -392.728 0.0 63.6862 -392.728 -50.7975 -42.9311 -422.77042 14.9172 14.9172
15 6 -7.3653173 0.0 -42.9311 15.6087 -91.1804 60.3271 -331.691 63.6862 -392.728 0.0 63.6862 -392.728 -50.7975 -42.9311 -422.77042 14.9172 14.9172
15 7 -7.3653173 0.0 -42.9311 15.6087 -91.1804 60.3271 -331.691 63.6862 -392.728 0.0 63.6862 -392.728 -50.7975 -42.9311 -422.77042 14.9172 14.9172
16 0 -7.005265 0.0 -26.2571 15.3604 -76.6593 60.3271 -331.691 64.3012 -399.432 0.0 64.3012 -399.432 -63.601 -26.2571 -424.9889 14.1806 14.1806
16 1 -7.005265 0.0 -26.2571 15.3604 -76.6593 60.3271 -331.691 64.3012 -399.432 0.0 64.3012 -399.432 -63.601 -26.2571 -424.9889 14.1806 14.1806
16 2 -7.020996 0.0 -26.9361 15.4628 -78.0488 60.3271 -331.691 64.3842 -399.999 0.0 64.3842 -399.999 -62.2632 -26.9361 -424.8141 14.3846 14.3846
16 3 -7.020996 0.0 -26.9361 15.4628 -78.0488 60.3271 -331.691 64.3842 -399.999 0.0 64.3842 -399.999 -62.2632 -26.9361 -424.8141 14.3846 14.3846
16 4 -7.020996 0.0 -26.9361 15.4628 -78.0488 60.3271 -331.691 64.3842 -399.999 0.0 64.3842 -399.999 -62.2632 -26.9361 -424.8141 14.3846 14.3846
16 5 -7.020996 0.0 -26.9361 15.4628 -78.0488 60.3271 -331.691 64.3842 -399.999 0.0 64.3842 -399.999 -62.2632 -26.9361 -424.8141 14.3846 14.3846
16 6 -7.020996 0.0 -26.9361 15.4628 -78.0488 60.3271 -331.691 64.3842 -399.999 0.0 64.3842 -399.999 -62.2632 -26.9361 -424.8141 14.3846 14.3846
16 7 -6.958695 0.0 -26.8423 15.4581 -79.2489 60.3271 -331.691 64.4849 -400.489 0.0 64.4849 -400.489 -59.8586 -26.8423 -422.70502 15.617 15.617
17 0 -7.603241 0.0 -40.7216 14.2742 -97.1784 60.3271 -331.691 64.9168 -409.994 0.0 64.9168 -409.994 -38.8297 -40.7216 -424.62848 19.796 19.796
17 1 -7.603241 0.0 -40.7216 14.2742 -97.1784 60.3271 -331.691 64.9168 -409.994 0.0 64.9168 -409.994 -38.8297 -40.7216 -424.62848 19.796 19.796
17 2 -7.603241 0.0 -40.7216 14.2742 -97.1784 60.3271 -331.691 64.9168 -409.994 0.0 64.9168 -409.994 -38.8297 -40.7216 -424.62848 19.796 19.796
17 3 -7.4238553 0.0 -37.8556 14.3411 -97.3347 60.3271 -331.691 65.1472 -411.902 0.0 65.1472 -411.902 -39.7455 -37.8556 -424.3559 21.1165 21.1165
17 4 -7.4238553 0.0 -37.8556 14.3411 -97.3347 60.3271 -331.691 65.1472 -411.902 0.0 65.1472 -411.902 -39.7455 -37.8556 -424.3559 21.1165 21.1165
17 5 -7.4238553 0.0 -37.8556 14.3411 -97.3347 60.3271 -331.691 65.1472 -411.902 0.0 65.1472 -411.902 -39.7455 -37.8556 -424.3559 21.1165 21.1165
17 6 -7.506403 0.0 -39.1935 14.2605 -96.6886 60.3271 -331.691 64.9756 -410.396 0.0 64.9756 -410.396 -39.6453 -39.1935 -424.25922 20.5225 20.5225
17 7 -7.506403 0.0 -39.1935 14.2605 -96.6886 60.3271 -331.691 64.9756 -410.396 0.0 64.9756 -410.396 -39.6453 -39.1935 -424.25922 20.5225 20.5225
18 0 -8.30719 0.0 -57.2167 14.1626 -114.811 60.3271 -331.691 64.5007 -413.161 0.0 64.5007 -413.161 -18.3354 -57.2167 -424.2124 11.8925 11.8925
18 1 -8.30719 0.0 -57.2167 14.1626 -114.811 60.3271 -331.691 64.5007 -413.161 0.0 64.5007 -413.161 -18.3354 -57.2167 -424.2124 11.8925 11.8925
18 2 -8.30719 0.0 -57.2167 14.1626 -114.811 60.3271 -331.691 64.5007 -413.161 0.0 64.5007 -413.161 -18.3354 -57.2167 -424.2124 11.8925 11.8925
18 3 -8.246324 0.0 -55.8254 14.1436 -115.296 60.3271 -331.691 64.525 -414.869 0.0 64.525 -414.869 -17.712 -55.8254 -423.88138 12.2207 12.2207
