Cluster ClusterRank deltaG deltaGelec deltaGvdw deltaGligsolvnonpol deltaGligsolvpol deltaGprotsolvnonpol deltaGprotsolvpol deltaGcompsolvnonpol deltaGcompsolvpol extraFull surfFull solvFull IntraFull InterFull FullFitness SimpleFitness Energy
12 6 -7.0896144 0.0 -28.8184 8.67437 -12.8254 489.093 -2994.99 488.376 -2999.4 0.0 488.376 -2999.4 25.0547 -28.8184 -2514.7876 41.3585 41.3585
12 7 -7.0896144 0.0 -28.8184 8.67437 -12.8254 489.093 -2994.99 488.376 -2999.4 0.0 488.376 -2999.4 25.0547 -28.8184 -2514.7876 41.3585 41.3585
13 0 -7.296115 0.0 -33.2253 8.47456 -13.3756 489.093 -2994.99 487.599 -2995.62 0.0 487.599 -2995.62 24.4912 -33.2253 -2516.7554 35.2919 35.2919
13 1 -7.278007 0.0 -33.1219 8.47039 -13.351 489.093 -2994.99 487.634 -2995.52 0.0 487.634 -2995.52 24.3392 -33.1219 -2516.6687 35.3606 35.3606
13 2 -7.1278505 0.0 -30.3518 8.54921 -13.4313 489.093 -2994.99 487.526 -2997.14 0.0 487.526 -2997.14 23.9281 -30.3518 -2516.0376 35.8874 35.8874
13 3 -7.0406246 0.0 -28.4168 8.57312 -13.3857 489.093 -2994.99 487.634 -2998.79 0.0 487.634 -2998.79 25.0591 -28.4168 -2514.5137 36.5548 36.5548
13 4 -6.625394 0.0 -29.1636 8.82765 -14.5789 489.093 -2994.99 487.64 -2991.66 0.0 487.64 -2991.66 27.0221 -29.1636 -2506.1616 40.5843 40.5843
13 5 -7.029005 0.0 -38.2192 8.70309 -13.9821 489.093 -2994.99 487.787 -2984.08 0.0 487.787 -2984.08 30.4127 -38.2192 -2504.0996 43.9319 43.9319
14 0 -7.415018 0.0 -32.857 8.7227 -12.3636 489.093 -2994.99 488.041 -2997.42 0.0 488.041 -2997.42 25.5665 -32.857 -2516.6694 37.5108 37.5108
14 1 -7.442494 0.0 -33.0067 8.72315 -12.3845 489.093 -2994.99 488.023 -2997.63 0.0 488.023 -2997.63 25.9682 -33.0067 -2516.6455 37.5357 37.5357
14 2 -7.4324136 0.0 -32.6309 8.72442 -12.4055 489.093 -2994.99 487.955 -2997.96 0.0 487.955 -2997.96 26.0518 -32.6309 -2516.584 37.6598 37.6598
14 3 -7.109416 0.0 -37.0255 8.54649 -15.2945 489.093 -2994.99 488.464 -2989.84 0.0 488.464 -2989.84 26.2548 -37.0255 -2512.147 39.5018 39.5018
14 4 -7.109416 0.0 -37.0255 8.54649 -15.2945 489.093 -2994.99 488.464 -2989.84 0.0 488.464 -2989.84 26.2548 -37.0255 -2512.147 39.5018 39.5018
14 5 -7.148365 0.0 -36.9544 8.59035 -15.0796 489.093 -2994.99 488.177 -2989.86 0.0 488.177 -2989.86 26.9156 -36.9544 -2511.722 40.2862 40.2862
14 6 -7.148365 0.0 -36.9544 8.59035 -15.0796 489.093 -2994.99 488.177 -2989.86 0.0 488.177 -2989.86 26.9156 -36.9544 -2511.722 40.2862 40.2862
14 7 -7.1059494 0.0 -36.8236 8.67288 -14.9751 489.093 -2994.99 488.166 -2989.12 0.0 488.166 -2989.12 27.3522 -36.8236 -2510.4255 41.1518 41.1518
15 0 -7.102836 0.0 -28.2003 8.62703 -15.0977 489.093 -2994.99 488.061 -3002.43 0.0 488.061 -3002.43 25.9846 -28.2003 -2516.5847 37.0087 37.0087
15 1 -7.102836 0.0 -28.2003 8.62703 -15.0977 489.093 -2994.99 488.061 -3002.43 0.0 488.061 -3002.43 25.9846 -28.2003 -2516.5847 37.0087 37.0087
15 2 -7.125941 0.0 -28.4603 8.62932 -15.1006 489.093 -2994.99 488.032 -3002.36 0.0 488.032 -3002.36 26.2627 -28.4603 -2516.5256 36.9922 36.9922
15 3 -7.125941 0.0 -28.4603 8.62932 -15.1006 489.093 -2994.99 488.032 -3002.36 0.0 488.032 -3002.36 26.2627 -28.4603 -2516.5256 36.9922 36.9922
15 4 -7.1319385 0.0 -28.5407 8.62836 -15.107 489.093 -2994.99 488.018 -3002.32 0.0 488.018 -3002.32 26.378 -28.5407 -2516.4646 37.0095 37.0095
15 5 -7.1319385 0.0 -28.5407 8.62836 -15.107 489.093 -2994.99 488.018 -3002.32 0.0 488.018 -3002.32 26.378 -28.5407 -2516.4646 37.0095 37.0095
15 6 -7.1319385 0.0 -28.5407 8.62836 -15.107 489.093 -2994.99 488.018 -3002.32 0.0 488.018 -3002.32 26.378 -28.5407 -2516.4646 37.0095 37.0095
15 7 -7.1319385 0.0 -28.5407 8.62836 -15.107 489.093 -2994.99 488.018 -3002.32 0.0 488.018 -3002.32 26.378 -28.5407 -2516.4646 37.0095 37.0095
16 0 -7.071518 0.0 -28.2702 8.87183 -12.6221 489.093 -2994.99 489.448 -3001.1 0.0 489.448 -3001.1 23.693 -28.2702 -2516.2292 40.2879 40.2879
16 1 -7.0711336 0.0 -28.1663 8.85911 -12.6974 489.093 -2994.99 489.442 -3001.34 0.0 489.442 -3001.34 23.8723 -28.1663 -2516.1921 40.5018 40.5018
16 2 -7.073602 0.0 -28.1793 8.86409 -12.7138 489.093 -2994.99 489.449 -3001.38 0.0 489.449 -3001.38 23.9258 -28.1793 -2516.1843 40.5167 40.5167
16 3 -6.8282037 0.0 -26.2579 9.07723 -12.7748 489.093 -2994.99 489.849 -3000.69 0.0 489.849 -3000.69 23.9015 -26.2579 -2513.1973 41.4298 41.4298
16 4 -6.8080125 0.0 -26.0355 9.063 -12.8105 489.093 -2994.99 489.861 -3000.78 0.0 489.861 -3000.78 23.8418 -26.0355 -2513.1125 41.5024 41.5024
16 5 -6.8175173 0.0 -26.2193 9.10869 -12.7465 489.093 -2994.99 489.915 -3000.6 0.0 489.915 -3000.6 24.0785 -26.2193 -2512.826 41.7468 41.7468
17 0 -7.210773 0.0 -33.5465 8.7087 -15.3939 489.093 -2994.99 489.575 -2998.44 0.0 489.575 -2998.44 26.4079 -33.5465 -2516.0037 37.4238 37.4238
18 0 -6.9848194 0.0 -28.3016 8.56009 -13.1565 489.093 -2994.99 488.865 -2999.75 0.0 488.865 -2999.75 23.8492 -28.3016 -2515.3374 36.153 36.153
18 1 -6.8975835 0.0 -28.7442 8.5252 -13.2929 489.093 -2994.99 488.567 -2997.37 0.0 488.567 -2997.37 23.8945 -28.7442 -2513.6528 37.0401 37.0401
19 0 -7.3680778 0.0 -35.2437 8.7661 -13.0041 489.093 -2994.99 487.92 -2993.35 0.0 487.92 -2993.35 25.5674 -35.2437 -2515.1064 34.1463 34.1463
19 1 -7.318784 0.0 -34.1805 8.8219 -12.8643 489.093 -2994.99 487.744 -2993.69 0.0 487.744 -2993.69 25.3814 -34.1805 -2514.745 34.0254 34.0254
19 2 -7.219042 0.0 -36.2499 8.74643 -13.5064 489.093 -2994.99 488.145 -2990.24 0.0 488.145 -2990.24 26.0168 -36.2499 -2512.3281 35.9439 35.9439
19 3 -7.187509 0.0 -39.8293 8.97253 -14.6384 489.093 -2994.99 488.582 -2985.65 0.0 488.582 -2985.65 27.3327 -39.8293 -2509.5645 35.5139 35.5139
20 0 -6.9185047 0.0 -27.1035 8.51537 -13.2618 489.093 -2994.99 488.585 -3000.26 0.0 488.585 -3000.26 23.8201 -27.1035 -2514.9585 38.1339 38.1339
20 1 -6.795748 0.0 -27.1767 8.54675 -15.1056 489.093 -2994.99 488.361 -2999.59 0.0 488.361 -2999.59 25.5717 -27.1767 -2512.834 37.9239 37.9239
20 2 -6.79093 0.0 -27.1466 8.54543 -15.1013 489.093 -2994.99 488.325 -2999.5 0.0 488.325 -2999.5 25.6306 -27.1466 -2512.6912 37.8225 37.8225
20 3 -6.796955 0.0 -27.2506 8.56717 -15.0824 489.093 -2994.99 488.341 -2999.41 0.0 488.341 -2999.41 25.6689 -27.2506 -2512.6506 37.9269 37.9269
20 4 -6.484534 0.0 -23.1851 8.88344 -14.1284 489.093 -2994.99 489.275 -3000.59 0.0 489.275 -3000.59 27.7168 -23.1851 -2506.7834 47.7948 47.7948
21 0 -7.6334195 0.0 -42.222 8.60482 -15.7162 489.093 -2994.99 487.014 -2988.46 0.0 487.014 -2988.46 28.7405 -42.222 -2514.9275 38.0657 38.0657
