Cluster ClusterRank deltaG deltaGelec deltaGvdw deltaGligsolvnonpol deltaGligsolvpol deltaGprotsolvnonpol deltaGprotsolvpol deltaGcompsolvnonpol deltaGcompsolvpol extraFull surfFull solvFull IntraFull InterFull FullFitness SimpleFitness Energy
12 7 -7.948784 0.0 -42.3351 9.09236 -15.5972 518.935 -3087.21 516.749 -3084.62 0.0 516.749 -3084.62 53.4463 -42.3351 -2556.76 49.9225 49.9225
13 0 -7.225458 0.0 -33.6273 8.55657 -13.3167 518.935 -3087.21 517.332 -3085.71 0.0 517.332 -3085.71 23.9656 -33.6273 -2578.0396 30.7492 30.7492
14 0 -7.7143006 0.0 -44.4228 8.61588 -13.0016 518.935 -3087.21 517.472 -3076.82 0.0 517.472 -3076.82 25.7822 -44.4228 -2577.9888 28.0334 28.0334
14 1 -7.7082343 0.0 -44.4066 8.61879 -12.9615 518.935 -3087.21 517.484 -3076.72 0.0 517.484 -3076.72 25.765 -44.4066 -2577.8774 28.1049 28.1049
14 2 -7.442499 0.0 -40.3882 8.61494 -13.1552 518.935 -3087.21 517.931 -3079.48 0.0 517.931 -3079.48 24.5446 -40.3882 -2577.3926 28.9268 28.9268
14 3 -7.6628656 0.0 -42.3629 8.72878 -12.6415 518.935 -3087.21 516.968 -3077.85 0.0 516.968 -3077.85 26.233 -42.3629 -2577.012 29.4007 29.4007
14 4 -7.2790017 0.0 -37.9239 8.7397 -14.8966 518.935 -3087.21 517.28 -3081.16 0.0 517.28 -3081.16 29.065 -37.9239 -2572.7388 32.5233 32.5233
14 5 -7.5332475 0.0 -40.5492 8.83334 -13.5227 518.935 -3087.21 517.398 -3079.92 0.0 517.398 -3079.92 31.8104 -40.5492 -2571.2607 34.8811 34.8811
14 6 -7.5744452 0.0 -41.1032 8.88199 -13.3438 518.935 -3087.21 517.474 -3079.6 0.0 517.474 -3079.6 32.3111 -41.1032 -2570.918 35.7043 35.7043
14 7 -7.421521 0.0 -39.5048 8.86225 -12.8291 518.935 -3087.21 517.553 -3079.21 0.0 517.553 -3079.21 33.8573 -39.5048 -2567.3044 39.5761 39.5761
15 0 -8.000241 0.0 -41.9282 9.0789 -13.8034 518.935 -3087.21 516.641 -3084.15 0.0 516.641 -3084.15 31.5276 -41.9282 -2577.9097 33.3151 33.3151
15 1 -8.000241 0.0 -41.9282 9.0789 -13.8034 518.935 -3087.21 516.641 -3084.15 0.0 516.641 -3084.15 31.5276 -41.9282 -2577.9097 33.3151 33.3151
15 2 -7.998667 0.0 -42.1293 9.09271 -13.7583 518.935 -3087.21 516.643 -3083.75 0.0 516.643 -3083.75 31.5155 -42.1293 -2577.7207 33.2106 33.2106
15 3 -8.003007 0.0 -42.2666 9.10239 -13.7386 518.935 -3087.21 516.634 -3083.56 0.0 516.634 -3083.56 31.5476 -42.2666 -2577.645 33.1879 33.1879
15 4 -7.618356 0.0 -38.6048 9.04608 -12.8397 518.935 -3087.21 516.606 -3082.08 0.0 516.606 -3082.08 27.8181 -38.6048 -2576.2607 31.9625 31.9625
15 5 -7.6271663 0.0 -38.743 9.0337 -12.8772 518.935 -3087.21 516.608 -3082.07 0.0 516.608 -3082.07 27.9568 -38.743 -2576.2483 31.9677 31.9677
15 6 -7.6271663 0.0 -38.743 9.0337 -12.8772 518.935 -3087.21 516.608 -3082.07 0.0 516.608 -3082.07 27.9568 -38.743 -2576.2483 31.9677 31.9677
15 7 -7.625933 0.0 -38.723 9.03529 -12.8773 518.935 -3087.21 516.609 -3082.08 0.0 516.609 -3082.08 27.9482 -38.723 -2576.246 31.9664 31.9664
16 0 -7.3603187 0.0 -33.8968 8.76097 -15.6711 518.935 -3087.21 517.859 -3090.35 0.0 517.859 -3090.35 28.7947 -33.8968 -2577.5933 35.9931 35.9931
16 1 -7.3658366 0.0 -33.9163 8.77422 -15.6958 518.935 -3087.21 517.811 -3090.34 0.0 517.811 -3090.34 29.1273 -33.9163 -2577.318 36.1002 36.1002
16 2 -7.34497 0.0 -33.6549 8.78911 -15.7398 518.935 -3087.21 517.776 -3090.37 0.0 517.776 -3090.37 29.4297 -33.6549 -2576.8193 36.257 36.257
16 3 -7.0973525 0.0 -31.166 8.87705 -15.9557 518.935 -3087.21 518.144 -3090.82 0.0 518.144 -3090.82 30.6461 -31.166 -2573.196 39.2109 39.2109
16 4 -7.0973525 0.0 -31.166 8.87705 -15.9557 518.935 -3087.21 518.144 -3090.82 0.0 518.144 -3090.82 30.6461 -31.166 -2573.196 39.2109 39.2109
16 5 -7.0973525 0.0 -31.166 8.87705 -15.9557 518.935 -3087.21 518.144 -3090.82 0.0 518.144 -3090.82 30.6461 -31.166 -2573.196 39.2109 39.2109
16 6 -7.078162 0.0 -30.0508 9.04035 -16.0981 518.935 -3087.21 518.422 -3092.55 0.0 518.422 -3092.55 34.5637 -30.0508 -2569.6152 43.56 43.56
16 7 -7.101431 0.0 -30.277 9.07046 -16.1432 518.935 -3087.21 518.442 -3092.61 0.0 518.442 -3092.61 35.0343 -30.277 -2569.4106 43.7682 43.7682
17 0 -7.912512 0.0 -45.9564 8.93683 -15.192 518.935 -3087.21 516.817 -3078.37 0.0 516.817 -3078.37 29.9381 -45.9564 -2577.5713 33.0303 33.0303
17 1 -8.025506 0.0 -47.6404 8.92711 -15.1963 518.935 -3087.21 516.77 -3077.56 0.0 516.77 -3077.56 31.041 -47.6404 -2577.3894 32.9775 32.9775
17 2 -7.867621 0.0 -45.0538 8.86229 -15.2062 518.935 -3087.21 516.771 -3079.09 0.0 516.771 -3079.09 30.2941 -45.0538 -2577.0789 33.0293 33.0293
