Cluster ClusterRank deltaG deltaGelec deltaGvdw deltaGligsolvnonpol deltaGligsolvpol deltaGprotsolvnonpol deltaGprotsolvpol deltaGcompsolvnonpol deltaGcompsolvpol extraFull surfFull solvFull IntraFull InterFull FullFitness SimpleFitness Energy
17 3 -7.775172 0.0 -34.5749 15.5739 -83.578 489.093 -2994.99 490.4 -3064.92 0.0 490.4 -3064.92 -47.8953 -34.5749 -2656.9902 16.8507 16.8507
17 4 -7.775172 0.0 -34.5749 15.5739 -83.578 489.093 -2994.99 490.4 -3064.92 0.0 490.4 -3064.92 -47.8953 -34.5749 -2656.9902 16.8507 16.8507
17 5 -7.78958 0.0 -34.6576 15.6026 -83.2791 489.093 -2994.99 490.449 -3064.76 0.0 490.449 -3064.76 -47.0201 -34.6576 -2655.9888 18.1353 18.1353
17 6 -7.78958 0.0 -34.6576 15.6026 -83.2791 489.093 -2994.99 490.449 -3064.76 0.0 490.449 -3064.76 -47.0201 -34.6576 -2655.9888 18.1353 18.1353
17 7 -7.78958 0.0 -34.6576 15.6026 -83.2791 489.093 -2994.99 490.449 -3064.76 0.0 490.449 -3064.76 -47.0201 -34.6576 -2655.9888 18.1353 18.1353
18 0 -7.7822948 0.0 -34.3901 14.6229 -85.7969 489.093 -2994.99 491.234 -3070.3 0.0 491.234 -3070.3 -44.9319 -34.3901 -2658.3882 13.0384 13.0384
18 1 -7.7839227 0.0 -34.5037 14.7167 -86.127 489.093 -2994.99 491.34 -3070.5 0.0 491.34 -3070.5 -44.458 -34.5037 -2658.1216 13.8287 13.8287
18 2 -7.7839227 0.0 -34.5037 14.7167 -86.127 489.093 -2994.99 491.34 -3070.5 0.0 491.34 -3070.5 -44.458 -34.5037 -2658.1216 13.8287 13.8287
18 3 -7.7839227 0.0 -34.5037 14.7167 -86.127 489.093 -2994.99 491.34 -3070.5 0.0 491.34 -3070.5 -44.458 -34.5037 -2658.1216 13.8287 13.8287
18 4 -7.812522 0.0 -34.7369 14.7376 -85.7332 489.093 -2994.99 491.333 -3070.17 0.0 491.333 -3070.17 -44.478 -34.7369 -2658.0518 14.1341 14.1341
18 5 -7.812522 0.0 -34.7369 14.7376 -85.7332 489.093 -2994.99 491.333 -3070.17 0.0 491.333 -3070.17 -44.478 -34.7369 -2658.0518 14.1341 14.1341
18 6 -7.812522 0.0 -34.7369 14.7376 -85.7332 489.093 -2994.99 491.333 -3070.17 0.0 491.333 -3070.17 -44.478 -34.7369 -2658.0518 14.1341 14.1341
18 7 -7.812522 0.0 -34.7369 14.7376 -85.7332 489.093 -2994.99 491.333 -3070.17 0.0 491.333 -3070.17 -44.478 -34.7369 -2658.0518 14.1341 14.1341
19 0 -8.956815 0.0 -52.3034 15.1784 -88.3759 489.093 -2994.99 489.337 -3060.59 0.0 489.337 -3060.59 -34.1686 -52.3034 -2657.725 12.2837 12.2837
19 1 -8.956815 0.0 -52.3034 15.1784 -88.3759 489.093 -2994.99 489.337 -3060.59 0.0 489.337 -3060.59 -34.1686 -52.3034 -2657.725 12.2837 12.2837
19 2 -8.956815 0.0 -52.3034 15.1784 -88.3759 489.093 -2994.99 489.337 -3060.59 0.0 489.337 -3060.59 -34.1686 -52.3034 -2657.725 12.2837 12.2837
19 3 -8.956815 0.0 -52.3034 15.1784 -88.3759 489.093 -2994.99 489.337 -3060.59 0.0 489.337 -3060.59 -34.1686 -52.3034 -2657.725 12.2837 12.2837
19 4 -8.970267 0.0 -52.5565 15.2114 -89.5514 489.093 -2994.99 489.335 -3061.54 0.0 489.335 -3061.54 -32.9197 -52.5565 -2657.6812 12.5104 12.5104
19 5 -8.970267 0.0 -52.5565 15.2114 -89.5514 489.093 -2994.99 489.335 -3061.54 0.0 489.335 -3061.54 -32.9197 -52.5565 -2657.6812 12.5104 12.5104
19 6 -8.939466 0.0 -52.0301 15.25 -89.259 489.093 -2994.99 489.349 -3061.52 0.0 489.349 -3061.52 -33.268 -52.0301 -2657.4692 13.2514 13.2514
19 7 -8.939466 0.0 -52.0301 15.25 -89.259 489.093 -2994.99 489.349 -3061.52 0.0 489.349 -3061.52 -33.268 -52.0301 -2657.4692 13.2514 13.2514
20 0 -9.063651 0.0 -57.4097 15.4754 -102.539 489.093 -2994.99 487.56 -3065.4 0.0 487.56 -3065.4 -22.4428 -57.4097 -2657.6924 4.77316 4.77316
20 1 -9.063651 0.0 -57.4097 15.4754 -102.539 489.093 -2994.99 487.56 -3065.4 0.0 487.56 -3065.4 -22.4428 -57.4097 -2657.6924 4.77316 4.77316
20 2 -9.063651 0.0 -57.4097 15.4754 -102.539 489.093 -2994.99 487.56 -3065.4 0.0 487.56 -3065.4 -22.4428 -57.4097 -2657.6924 4.77316 4.77316
20 3 -9.08392 0.0 -58.2264 15.4722 -103.264 489.093 -2994.99 487.522 -3065.14 0.0 487.522 -3065.14 -21.6379 -58.2264 -2657.4822 4.67015 4.67015
20 4 -9.08392 0.0 -58.2264 15.4722 -103.264 489.093 -2994.99 487.522 -3065.14 0.0 487.522 -3065.14 -21.6379 -58.2264 -2657.4822 4.67015 4.67015
20 5 -9.08392 0.0 -58.2264 15.4722 -103.264 489.093 -2994.99 487.522 -3065.14 0.0 487.522 -3065.14 -21.6379 -58.2264 -2657.4822 4.67015 4.67015
20 6 -8.958142 0.0 -56.8484 15.4729 -103.525 489.093 -2994.99 487.506 -3065.45 0.0 487.506 -3065.45 -22.0773 -56.8484 -2656.8696 4.54238 4.54238
20 7 -8.958142 0.0 -56.8484 15.4729 -103.525 489.093 -2994.99 487.506 -3065.45 0.0 487.506 -3065.45 -22.0773 -56.8484 -2656.8696 4.54238 4.54238
21 0 -8.643845 0.0 -51.4613 14.6442 -93.6311 489.093 -2994.99 488.982 -3062.31 0.0 488.982 -3062.31 -32.2426 -51.4613 -2657.032 6.90819 6.90819
21 1 -8.643845 0.0 -51.4613 14.6442 -93.6311 489.093 -2994.99 488.982 -3062.31 0.0 488.982 -3062.31 -32.2426 -51.4613 -2657.032 6.90819 6.90819
21 2 -8.57049 0.0 -49.6948 14.6428 -93.9094 489.093 -2994.99 489.058 -3064.24 0.0 489.058 -3064.24 -31.9094 -49.6948 -2656.7861 7.73698 7.73698
21 3 -8.57049 0.0 -49.6948 14.6428 -93.9094 489.093 -2994.99 489.058 -3064.24 0.0 489.058 -3064.24 -31.9094 -49.6948 -2656.7861 7.73698 7.73698
21 4 -8.57049 0.0 -49.6948 14.6428 -93.9094 489.093 -2994.99 489.058 -3064.24 0.0 489.058 -3064.24 -31.9094 -49.6948 -2656.7861 7.73698 7.73698
21 5 -8.606724 0.0 -50.2737 14.5004 -94.8898 489.093 -2994.99 489.26 -3065.45 0.0 489.26 -3065.45 -29.7257 -50.2737 -2656.1895 9.40774 9.40774
21 6 -8.606724 0.0 -50.2737 14.5004 -94.8898 489.093 -2994.99 489.26 -3065.45 0.0 489.26 -3065.45 -29.7257 -50.2737 -2656.1895 9.40774 9.40774
21 7 -8.606724 0.0 -50.2737 14.5004 -94.8898 489.093 -2994.99 489.26 -3065.45 0.0 489.26 -3065.45 -29.7257 -50.2737 -2656.1895 9.40774 9.40774
22 0 -8.440448 0.0 -38.8569 15.7593 -98.9399 489.093 -2994.99 489.244 -3082.46 0.0 489.244 -3082.46 -24.7657 -38.8569 -2656.8386 21.6895 21.6895
22 1 -8.451856 0.0 -39.06 15.7568 -99.0736 489.093 -2994.99 489.244 -3082.47 0.0 489.244 -3082.47 -24.3722 -39.06 -2656.6582 21.7815 21.7815
22 2 -8.451856 0.0 -39.06 15.7568 -99.0736 489.093 -2994.99 489.244 -3082.47 0.0 489.244 -3082.47 -24.3722 -39.06 -2656.6582 21.7815 21.7815
22 3 -8.451856 0.0 -39.06 15.7568 -99.0736 489.093 -2994.99 489.244 -3082.47 0.0 489.244 -3082.47 -24.3722 -39.06 -2656.6582 21.7815 21.7815
22 4 -8.428494 0.0 -38.7733 15.7713 -98.8382 489.093 -2994.99 489.287 -3082.34 0.0 489.287 -3082.34 -24.7298 -38.7733 -2656.5562 21.9041 21.9041
22 5 -8.428494 0.0 -38.7733 15.7713 -98.8382 489.093 -2994.99 489.287 -3082.34 0.0 489.287 -3082.34 -24.7298 -38.7733 -2656.5562 21.9041 21.9041
22 6 -8.428494 0.0 -38.7733 15.7713 -98.8382 489.093 -2994.99 489.287 -3082.34 0.0 489.287 -3082.34 -24.7298 -38.7733 -2656.5562 21.9041 21.9041
22 7 -8.428494 0.0 -38.7733 15.7713 -98.8382 489.093 -2994.99 489.287 -3082.34 0.0 489.287 -3082.34 -24.7298 -38.7733 -2656.5562 21.9041 21.9041
23 0 -7.7181416 0.0 -52.7677 15.4837 -80.9867 489.093 -2994.99 488.495 -3030.47 0.0 488.495 -3030.47 -61.7415 -52.7677 -2656.4844 -8.41932 -8.41932
23 1 -7.7181416 0.0 -52.7677 15.4837 -80.9867 489.093 -2994.99 488.495 -3030.47 0.0 488.495 -3030.47 -61.7415 -52.7677 -2656.4844 -8.41932 -8.41932
23 2 -7.7181416 0.0 -52.7677 15.4837 -80.9867 489.093 -2994.99 488.495 -3030.47 0.0 488.495 -3030.47 -61.7415 -52.7677 -2656.4844 -8.41932 -8.41932
23 3 -7.620687 0.0 -51.6475 15.4644 -80.6876 489.093 -2994.99 488.715 -3030.68 0.0 488.715 -3030.68 -60.8314 -51.6475 -2654.4438 -7.80667 -7.80667
23 4 -7.330625 0.0 -43.8141 15.4614 -79.7788 489.093 -2994.99 488.906 -3037.44 0.0 488.906 -3037.44 -61.6666 -43.8141 -2654.0146 -6.67939 -6.67939
23 5 -7.330625 0.0 -43.8141 15.4614 -79.7788 489.093 -2994.99 488.906 -3037.44 0.0 488.906 -3037.44 -61.6666 -43.8141 -2654.0146 -6.67939 -6.67939
23 6 -7.330625 0.0 -43.8141 15.4614 -79.7788 489.093 -2994.99 488.906 -3037.44 0.0 488.906 -3037.44 -61.6666 -43.8141 -2654.0146 -6.67939 -6.67939
23 7 -7.330625 0.0 -43.8141 15.4614 -79.7788 489.093 -2994.99 488.906 -3037.44 0.0 488.906 -3037.44 -61.6666 -43.8141 -2654.0146 -6.67939 -6.67939
24 0 -7.339572 0.0 -44.3165 14.6251 -85.1458 489.093 -2994.99 493.215 -3050.13 0.0 493.215 -3050.13 -55.2085 -44.3165 -2656.4397 19.2421 19.2421
24 1 -7.339572 0.0 -44.3165 14.6251 -85.1458 489.093 -2994.99 493.215 -3050.13 0.0 493.215 -3050.13 -55.2085 -44.3165 -2656.4397 19.2421 19.2421
24 2 -7.3816924 0.0 -44.3924 14.7946 -85.6224 489.093 -2994.99 493.328 -3051.09 0.0 493.328 -3051.09 -53.6588 -44.3924 -2655.8135 19.4806 19.4806
24 3 -7.3816924 0.0 -44.3924 14.7946 -85.6224 489.093 -2994.99 493.328 -3051.09 0.0 493.328 -3051.09 -53.6588 -44.3924 -2655.8135 19.4806 19.4806
24 4 -7.3816924 0.0 -44.3924 14.7946 -85.6224 489.093 -2994.99 493.328 -3051.09 0.0 493.328 -3051.09 -53.6588 -44.3924 -2655.8135 19.4806 19.4806
24 5 -7.3816924 0.0 -44.3924 14.7946 -85.6224 489.093 -2994.99 493.328 -3051.09 0.0 493.328 -3051.09 -53.6588 -44.3924 -2655.8135 19.4806 19.4806
24 6 -7.280561 0.0 -41.9957 14.8153 -85.8761 489.093 -2994.99 493.319 -3053.35 0.0 493.319 -3053.35 -53.5916 -41.9957 -2655.6184 19.641 19.641
24 7 -7.280561 0.0 -41.9957 14.8153 -85.8761 489.093 -2994.99 493.319 -3053.35 0.0 493.319 -3053.35 -53.5916 -41.9957 -2655.6184 19.641 19.641
25 0 -9.5924835 0.0 -82.8126 14.0497 -87.1394 489.093 -2994.99 489.036 -3023.86 0.0 489.036 -3023.86 -38.3846 -82.8126 -2656.0215 -3.11598 -3.11598
25 1 -9.5924835 0.0 -82.8126 14.0497 -87.1394 489.093 -2994.99 489.036 -3023.86 0.0 489.036 -3023.86 -38.3846 -82.8126 -2656.0215 -3.11598 -3.11598
25 2 -9.5924835 0.0 -82.8126 14.0497 -87.1394 489.093 -2994.99 489.036 -3023.86 0.0 489.036 -3023.86 -38.3846 -82.8126 -2656.0215 -3.11598 -3.11598
25 3 -9.618281 0.0 -83.5227 14.002 -86.9736 489.093 -2994.99 488.983 -3023.01 0.0 488.983 -3023.01 -38.4669 -83.5227 -2656.0166 -3.05892 -3.05892
25 4 -9.618281 0.0 -83.5227 14.002 -86.9736 489.093 -2994.99 488.983 -3023.01 0.0 488.983 -3023.01 -38.4669 -83.5227 -2656.0166 -3.05892 -3.05892
25 5 -9.598042 0.0 -83.1842 14.0074 -86.8634 489.093 -2994.99 488.974 -3023.07 0.0 488.974 -3023.07 -38.4146 -83.1842 -2655.6948 -2.78669 -2.78669
25 6 -9.598042 0.0 -83.1842 14.0074 -86.8634 489.093 -2994.99 488.974 -3023.07 0.0 488.974 -3023.07 -38.4146 -83.1842 -2655.6948 -2.78669 -2.78669
25 7 -9.598042 0.0 -83.1842 14.0074 -86.8634 489.093 -2994.99 488.974 -3023.07 0.0 488.974 -3023.07 -38.4146 -83.1842 -2655.6948 -2.78669 -2.78669
26 0 -7.3449273 0.0 -28.7372 14.0046 -85.8722 489.093 -2994.99 490.773 -3072.21 0.0 490.773 -3072.21 -44.7485 -28.7372 -2654.9226 22.0383 22.0383
26 1 -7.3449273 0.0 -28.7372 14.0046 -85.8722 489.093 -2994.99 490.773 -3072.21 0.0 490.773 -3072.21 -44.7485 -28.7372 -2654.9226 22.0383 22.0383
26 2 -7.3470573 0.0 -28.2531 14.0877 -86.6618 489.093 -2994.99 490.738 -3073.6 0.0 490.738 -3073.6 -43.5343 -28.2531 -2654.6494 22.4741 22.4741
26 3 -7.3470573 0.0 -28.2531 14.0877 -86.6618 489.093 -2994.99 490.738 -3073.6 0.0 490.738 -3073.6 -43.5343 -28.2531 -2654.6494 22.4741 22.4741
26 4 -7.3470573 0.0 -28.2531 14.0877 -86.6618 489.093 -2994.99 490.738 -3073.6 0.0 490.738 -3073.6 -43.5343 -28.2531 -2654.6494 22.4741 22.4741
26 5 -7.39494 0.0 -29.4984 14.094 -85.8415 489.093 -2994.99 490.746 -3071.64 0.0 490.746 -3071.64 -44.1026 -29.4984 -2654.4949 22.3339 22.3339
26 6 -7.39494 0.0 -29.4984 14.094 -85.8415 489.093 -2994.99 490.746 -3071.64 0.0 490.746 -3071.64 -44.1026 -29.4984 -2654.4949 22.3339 22.3339
26 7 -7.39494 0.0 -29.4984 14.094 -85.8415 489.093 -2994.99 490.746 -3071.64 0.0 490.746 -3071.64 -44.1026 -29.4984 -2654.4949 22.3339 22.3339
27 0 -8.528775 0.0 -58.4403 14.7927 -86.8643 489.093 -2994.99 486.934 -3039.48 0.0 486.934 -3039.48 -41.8351 -58.4403 -2652.8213 2.58218 2.58218
27 1 -8.528775 0.0 -58.4403 14.7927 -86.8643 489.093 -2994.99 486.934 -3039.48 0.0 486.934 -3039.48 -41.8351 -58.4403 -2652.8213 2.58218 2.58218
27 2 -8.353305 0.0 -53.9003 14.7754 -86.4879 489.093 -2994.99 486.83 -3043.12 0.0 486.83 -3043.12 -42.4784 -53.9003 -2652.6687 1.91041 1.91041
27 3 -8.353305 0.0 -53.9003 14.7754 -86.4879 489.093 -2994.99 486.83 -3043.12 0.0 486.83 -3043.12 -42.4784 -53.9003 -2652.6687 1.91041 1.91041
27 4 -8.483319 0.0 -56.1148 14.7421 -87.3468 489.093 -2994.99 487.217 -3043.33 0.0 487.217 -3043.33 -38.8119 -56.1148 -2651.0398 5.65494 5.65494
27 5 -8.483319 0.0 -56.1148 14.7421 -87.3468 489.093 -2994.99 487.217 -3043.33 0.0 487.217 -3043.33 -38.8119 -56.1148 -2651.0398 5.65494 5.65494
27 6 -8.483319 0.0 -56.1148 14.7421 -87.3468 489.093 -2994.99 487.217 -3043.33 0.0 487.217 -3043.33 -38.8119 -56.1148 -2651.0398 5.65494 5.65494
27 7 -8.483319 0.0 -56.1148 14.7421 -87.3468 489.093 -2994.99 487.217 -3043.33 0.0 487.217 -3043.33 -38.8119 -56.1148 -2651.0398 5.65494 5.65494
28 0 -8.932088 0.0 -68.2621 15.4318 -86.017 489.093 -2994.99 489.19 -3032.54 0.0 489.19 -3032.54 -40.9743 -68.2621 -2652.5864 5.9323 5.9323
28 1 -8.932088 0.0 -68.2621 15.4318 -86.017 489.093 -2994.99 489.19 -3032.54 0.0 489.19 -3032.54 -40.9743 -68.2621 -2652.5864 5.9323 5.9323
28 2 -9.217072 0.0 -73.2651 15.4806 -86.6981 489.093 -2994.99 488.589 -3029.14 0.0 488.589 -3029.14 -38.1772 -73.2651 -2651.9932 2.27912 2.27912
28 3 -9.217072 0.0 -73.2651 15.4806 -86.6981 489.093 -2994.99 488.589 -3029.14 0.0 488.589 -3029.14 -38.1772 -73.2651 -2651.9932 2.27912 2.27912
28 4 -9.337656 0.0 -76.766 15.4491 -86.7262 489.093 -2994.99 488.663 -3025.89 0.0 488.663 -3025.89 -37.5763 -76.766 -2651.569 2.52977 2.52977
28 5 -9.337656 0.0 -76.766 15.4491 -86.7262 489.093 -2994.99 488.663 -3025.89 0.0 488.663 -3025.89 -37.5763 -76.766 -2651.569 2.52977 2.52977
28 6 -9.337656 0.0 -76.766 15.4491 -86.7262 489.093 -2994.99 488.663 -3025.89 0.0 488.663 -3025.89 -37.5763 -76.766 -2651.569 2.52977 2.52977
28 7 -9.337656 0.0 -76.766 15.4491 -86.7262 489.093 -2994.99 488.663 -3025.89 0.0 488.663 -3025.89 -37.5763 -76.766 -2651.569 2.52977 2.52977
29 0 -7.093234 0.0 -36.704 15.2533 -106.571 489.093 -2994.99 491.238 -3075.27 0.0 491.238 -3075.27 -31.1976 -36.704 -2651.9336 8.42142 8.42142
29 1 -7.093234 0.0 -36.704 15.2533 -106.571 489.093 -2994.99 491.238 -3075.27 0.0 491.238 -3075.27 -31.1976 -36.704 -2651.9336 8.42142 8.42142
29 2 -7.093234 0.0 -36.704 15.2533 -106.571 489.093 -2994.99 491.238 -3075.27 0.0 491.238 -3075.27 -31.1976 -36.704 -2651.9336 8.42142 8.42142
29 3 -7.093234 0.0 -36.704 15.2533 -106.571 489.093 -2994.99 491.238 -3075.27 0.0 491.238 -3075.27 -31.1976 -36.704 -2651.9336 8.42142 8.42142
29 4 -7.1851826 0.0 -38.5489 15.2629 -106.826 489.093 -2994.99 491.121 -3073.98 0.0 491.121 -3073.98 -30.3704 -38.5489 -2651.778 7.09493 7.09493
29 5 -7.1328707 0.0 -38.2195 15.2896 -106.645 489.093 -2994.99 491.139 -3073.44 0.0 491.139 -3073.44 -30.8657 -38.2195 -2651.3862 7.44992 7.44992
29 6 -7.1328707 0.0 -38.2195 15.2896 -106.645 489.093 -2994.99 491.139 -3073.44 0.0 491.139 -3073.44 -30.8657 -38.2195 -2651.3862 7.44992 7.44992
29 7 -7.1328707 0.0 -38.2195 15.2896 -106.645 489.093 -2994.99 491.139 -3073.44 0.0 491.139 -3073.44 -30.8657 -38.2195 -2651.3862 7.44992 7.44992
30 0 -6.749409 0.0 -5.94584 15.6253 -88.3545 489.093 -2994.99 489.281 -3095.38 0.0 489.281 -3095.38 -38.0472 -5.94584 -2650.0918 3.84934 3.84934
30 1 -6.749409 0.0 -5.94584 15.6253 -88.3545 489.093 -2994.99 489.281 -3095.38 0.0 489.281 -3095.38 -38.0472 -5.94584 -2650.0918 3.84934 3.84934
30 2 -6.749409 0.0 -5.94584 15.6253 -88.3545 489.093 -2994.99 489.281 -3095.38 0.0 489.281 -3095.38 -38.0472 -5.94584 -2650.0918 3.84934 3.84934
30 3 -6.7527037 0.0 -6.21416 15.6278 -88.3341 489.093 -2994.99 489.265 -3094.97 0.0 489.265 -3094.97 -38.0143 -6.21416 -2649.9336 3.80449 3.80449
30 4 -6.7527037 0.0 -6.21416 15.6278 -88.3341 489.093 -2994.99 489.265 -3094.97 0.0 489.265 -3094.97 -38.0143 -6.21416 -2649.9336 3.80449 3.80449
30 5 -6.6805143 0.0 -5.66026 15.485 -87.5043 489.093 -2994.99 489.299 -3094.09 0.0 489.299 -3094.09 -38.4954 -5.66026 -2648.9468 4.66008 4.66008
30 6 -6.6805143 0.0 -5.66026 15.485 -87.5043 489.093 -2994.99 489.299 -3094.09 0.0 489.299 -3094.09 -38.4954 -5.66026 -2648.9468 4.66008 4.66008
30 7 -6.6805143 0.0 -5.66026 15.485 -87.5043 489.093 -2994.99 489.299 -3094.09 0.0 489.299 -3094.09 -38.4954 -5.66026 -2648.9468 4.66008 4.66008
31 0 -8.102108 0.0 -55.717 14.8415 -82.4508 489.093 -2994.99 486.042 -3030.85 0.0 486.042 -3030.85 -49.5217 -55.717 -2650.0469 -6.02507 -6.02507
31 1 -8.114743 0.0 -56.009 14.8309 -82.3046 489.093 -2994.99 486.032 -3030.46 0.0 486.032 -3030.46 -49.4438 -56.009 -2649.8809 -6.04726 -6.04726
31 2 -8.114743 0.0 -56.009 14.8309 -82.3046 489.093 -2994.99 486.032 -3030.46 0.0 486.032 -3030.46 -49.4438 -56.009 -2649.8809 -6.04726 -6.04726
31 3 -8.178392 0.0 -57.4299 14.7992 -82.5447 489.093 -2994.99 485.985 -3029.52 0.0 485.985 -3029.52 -48.8628 -57.4299 -2649.8276 -5.38548 -5.38548
31 4 -8.178392 0.0 -57.4299 14.7992 -82.5447 489.093 -2994.99 485.985 -3029.52 0.0 485.985 -3029.52 -48.8628 -57.4299 -2649.8276 -5.38548 -5.38548
31 5 -8.178392 0.0 -57.4299 14.7992 -82.5447 489.093 -2994.99 485.985 -3029.52 0.0 485.985 -3029.52 -48.8628 -57.4299 -2649.8276 -5.38548 -5.38548
31 6 -8.178392 0.0 -57.4299 14.7992 -82.5447 489.093 -2994.99 485.985 -3029.52 0.0 485.985 -3029.52 -48.8628 -57.4299 -2649.8276 -5.38548 -5.38548
31 7 -8.178392 0.0 -57.4299 14.7992 -82.5447 489.093 -2994.99 485.985 -3029.52 0.0 485.985 -3029.52 -48.8628 -57.4299 -2649.8276 -5.38548 -5.38548
