Cluster ClusterRank deltaG deltaGelec deltaGvdw deltaGligsolvnonpol deltaGligsolvpol deltaGprotsolvnonpol deltaGprotsolvpol deltaGcompsolvnonpol deltaGcompsolvpol extraFull surfFull solvFull IntraFull InterFull FullFitness SimpleFitness Energy
2 5 -8.5323925 0.0 -50.0145 14.4734 -71.6604 518.935 -3087.21 516.994 -3130.41 0.0 516.994 -3130.41 -61.7384 -50.0145 -2725.169 -9.2595 -9.2595
2 6 -8.5323925 0.0 -50.0145 14.4734 -71.6604 518.935 -3087.21 516.994 -3130.41 0.0 516.994 -3130.41 -61.7384 -50.0145 -2725.169 -9.2595 -9.2595
2 7 -8.5323925 0.0 -50.0145 14.4734 -71.6604 518.935 -3087.21 516.994 -3130.41 0.0 516.994 -3130.41 -61.7384 -50.0145 -2725.169 -9.2595 -9.2595
3 0 -9.412718 0.0 -75.496 15.1483 -91.0172 518.935 -3087.21 516.496 -3122.95 0.0 516.496 -3122.95 -44.0031 -75.496 -2725.9531 -16.2141 -16.2141
3 1 -9.412718 0.0 -75.496 15.1483 -91.0172 518.935 -3087.21 516.496 -3122.95 0.0 516.496 -3122.95 -44.0031 -75.496 -2725.9531 -16.2141 -16.2141
3 2 -9.486152 0.0 -82.7708 15.3008 -88.2051 518.935 -3087.21 516.168 -3109.35 0.0 516.168 -3109.35 -47.4859 -82.7708 -2723.4387 -20.6482 -20.6482
3 3 -9.486152 0.0 -82.7708 15.3008 -88.2051 518.935 -3087.21 516.168 -3109.35 0.0 516.168 -3109.35 -47.4859 -82.7708 -2723.4387 -20.6482 -20.6482
3 4 -9.449021 0.0 -82.3129 15.2666 -87.642 518.935 -3087.21 516.135 -3108.89 0.0 516.135 -3108.89 -48.2318 -82.3129 -2723.2996 -20.6622 -20.6622
3 5 -9.449021 0.0 -82.3129 15.2666 -87.642 518.935 -3087.21 516.135 -3108.89 0.0 516.135 -3108.89 -48.2318 -82.3129 -2723.2996 -20.6622 -20.6622
3 6 -9.449021 0.0 -82.3129 15.2666 -87.642 518.935 -3087.21 516.135 -3108.89 0.0 516.135 -3108.89 -48.2318 -82.3129 -2723.2996 -20.6622 -20.6622
3 7 -9.449021 0.0 -82.3129 15.2666 -87.642 518.935 -3087.21 516.135 -3108.89 0.0 516.135 -3108.89 -48.2318 -82.3129 -2723.2996 -20.6622 -20.6622
4 0 -8.855768 0.0 -65.8893 15.2887 -96.9431 518.935 -3087.21 520.877 -3141.18 0.0 520.877 -3141.18 -39.4297 -65.8893 -2725.622 3.55928 3.55928
4 1 -8.855768 0.0 -65.8893 15.2887 -96.9431 518.935 -3087.21 520.877 -3141.18 0.0 520.877 -3141.18 -39.4297 -65.8893 -2725.622 3.55928 3.55928
4 2 -8.855768 0.0 -65.8893 15.2887 -96.9431 518.935 -3087.21 520.877 -3141.18 0.0 520.877 -3141.18 -39.4297 -65.8893 -2725.622 3.55928 3.55928
4 3 -8.855768 0.0 -65.8893 15.2887 -96.9431 518.935 -3087.21 520.877 -3141.18 0.0 520.877 -3141.18 -39.4297 -65.8893 -2725.622 3.55928 3.55928
4 4 -8.620758 0.0 -61.1255 15.2876 -96.1907 518.935 -3087.21 520.914 -3144.01 0.0 520.914 -3144.01 -41.3204 -61.1255 -2725.5417 3.68627 3.68627
4 5 -8.620758 0.0 -61.1255 15.2876 -96.1907 518.935 -3087.21 520.914 -3144.01 0.0 520.914 -3144.01 -41.3204 -61.1255 -2725.5417 3.68627 3.68627
4 6 -8.456749 0.0 -57.5502 15.2112 -94.8817 518.935 -3087.21 520.975 -3145.76 0.0 520.975 -3145.76 -43.1468 -57.5502 -2725.482 3.01907 3.01907
4 7 -8.456749 0.0 -57.5502 15.2112 -94.8817 518.935 -3087.21 520.975 -3145.76 0.0 520.975 -3145.76 -43.1468 -57.5502 -2725.482 3.01907 3.01907
5 0 -9.931832 0.0 -105.609 15.0984 -88.1681 518.935 -3087.21 518.713 -3085.54 0.0 518.713 -3085.54 -51.71 -105.609 -2724.146 -15.0736 -15.0736
5 1 -9.931832 0.0 -105.609 15.0984 -88.1681 518.935 -3087.21 518.713 -3085.54 0.0 518.713 -3085.54 -51.71 -105.609 -2724.146 -15.0736 -15.0736
5 2 -9.520188 0.0 -97.256 15.1411 -89.7586 518.935 -3087.21 518.81 -3093.4 0.0 518.81 -3093.4 -49.4421 -97.256 -2721.2878 -11.1828 -11.1828
5 3 -9.520188 0.0 -97.256 15.1411 -89.7586 518.935 -3087.21 518.81 -3093.4 0.0 518.81 -3093.4 -49.4421 -97.256 -2721.2878 -11.1828 -11.1828
5 4 -9.520188 0.0 -97.256 15.1411 -89.7586 518.935 -3087.21 518.81 -3093.4 0.0 518.81 -3093.4 -49.4421 -97.256 -2721.2878 -11.1828 -11.1828
5 5 -9.464279 0.0 -97.6971 15.118 -89.3908 518.935 -3087.21 519.326 -3092.27 0.0 519.326 -3092.27 -48.3607 -97.6971 -2719.002 -8.78324 -8.78324
5 6 -9.464279 0.0 -97.6971 15.118 -89.3908 518.935 -3087.21 519.326 -3092.27 0.0 519.326 -3092.27 -48.3607 -97.6971 -2719.002 -8.78324 -8.78324
5 7 -9.464279 0.0 -97.6971 15.118 -89.3908 518.935 -3087.21 519.326 -3092.27 0.0 519.326 -3092.27 -48.3607 -97.6971 -2719.002 -8.78324 -8.78324
6 0 -6.9441977 0.0 -23.1004 15.3891 -97.6003 518.935 -3087.21 522.075 -3178.44 0.0 522.075 -3178.44 -44.0948 -23.1004 -2723.5603 6.65796 6.65796
6 1 -6.9441977 0.0 -23.1004 15.3891 -97.6003 518.935 -3087.21 522.075 -3178.44 0.0 522.075 -3178.44 -44.0948 -23.1004 -2723.5603 6.65796 6.65796
6 2 -6.9441977 0.0 -23.1004 15.3891 -97.6003 518.935 -3087.21 522.075 -3178.44 0.0 522.075 -3178.44 -44.0948 -23.1004 -2723.5603 6.65796 6.65796
6 3 -6.993889 0.0 -24.3844 15.3664 -97.9307 518.935 -3087.21 522.041 -3177.58 0.0 522.041 -3177.58 -43.1039 -24.3844 -2723.0273 6.78858 6.78858
6 4 -6.993889 0.0 -24.3844 15.3664 -97.9307 518.935 -3087.21 522.041 -3177.58 0.0 522.041 -3177.58 -43.1039 -24.3844 -2723.0273 6.78858 6.78858
6 5 -6.993889 0.0 -24.3844 15.3664 -97.9307 518.935 -3087.21 522.041 -3177.58 0.0 522.041 -3177.58 -43.1039 -24.3844 -2723.0273 6.78858 6.78858
6 6 -7.00417 0.0 -25.0966 15.3362 -98.375 518.935 -3087.21 521.984 -3177.05 0.0 521.984 -3177.05 -42.1943 -25.0966 -2722.357 7.29259 7.29259
6 7 -7.00417 0.0 -25.0966 15.3362 -98.375 518.935 -3087.21 521.984 -3177.05 0.0 521.984 -3177.05 -42.1943 -25.0966 -2722.357 7.29259 7.29259
7 0 -7.0551476 0.0 -13.1866 15.3545 -99.3658 518.935 -3087.21 517.122 -3189.74 0.0 517.122 -3189.74 -36.0022 -13.1866 -2721.8066 3.79804 3.79804
7 1 -7.0551476 0.0 -13.1866 15.3545 -99.3658 518.935 -3087.21 517.122 -3189.74 0.0 517.122 -3189.74 -36.0022 -13.1866 -2721.8066 3.79804 3.79804
7 2 -7.0551476 0.0 -13.1866 15.3545 -99.3658 518.935 -3087.21 517.122 -3189.74 0.0 517.122 -3189.74 -36.0022 -13.1866 -2721.8066 3.79804 3.79804
7 3 -7.341319 0.0 -18.876 15.184 -97.0197 518.935 -3087.21 517.155 -3183.59 0.0 517.155 -3183.59 -36.1831 -18.876 -2721.4941 2.53552 2.53552
7 4 -7.341319 0.0 -18.876 15.184 -97.0197 518.935 -3087.21 517.155 -3183.59 0.0 517.155 -3183.59 -36.1831 -18.876 -2721.4941 2.53552 2.53552
7 5 -7.2020645 0.0 -16.4068 15.4149 -99.5588 518.935 -3087.21 516.978 -3187.04 0.0 516.978 -3187.04 -32.4924 -16.4068 -2718.9612 6.2503 6.2503
7 6 -7.2020645 0.0 -16.4068 15.4149 -99.5588 518.935 -3087.21 516.978 -3187.04 0.0 516.978 -3187.04 -32.4924 -16.4068 -2718.9612 6.2503 6.2503
7 7 -7.2020645 0.0 -16.4068 15.4149 -99.5588 518.935 -3087.21 516.978 -3187.04 0.0 516.978 -3187.04 -32.4924 -16.4068 -2718.9612 6.2503 6.2503
8 0 -7.8226686 0.0 -38.1725 15.4187 -89.9672 518.935 -3087.21 520.964 -3160.1 0.0 520.964 -3160.1 -44.4413 -38.1725 -2721.75 7.37518 7.37518
8 1 -7.8226686 0.0 -38.1725 15.4187 -89.9672 518.935 -3087.21 520.964 -3160.1 0.0 520.964 -3160.1 -44.4413 -38.1725 -2721.75 7.37518 7.37518
8 2 -7.8226686 0.0 -38.1725 15.4187 -89.9672 518.935 -3087.21 520.964 -3160.1 0.0 520.964 -3160.1 -44.4413 -38.1725 -2721.75 7.37518 7.37518
8 3 -7.2110915 0.0 -29.5663 15.3647 -87.1838 518.935 -3087.21 520.841 -3160.52 0.0 520.841 -3160.52 -48.9809 -29.5663 -2718.226 7.77171 7.77171
8 4 -7.2110915 0.0 -29.5663 15.3647 -87.1838 518.935 -3087.21 520.841 -3160.52 0.0 520.841 -3160.52 -48.9809 -29.5663 -2718.226 7.77171 7.77171
8 5 -7.241857 0.0 -30.6532 15.4345 -87.3071 518.935 -3087.21 520.894 -3159.44 0.0 520.894 -3159.44 -48.7001 -30.6532 -2717.8992 7.49887 7.49887
8 6 -7.241857 0.0 -30.6532 15.4345 -87.3071 518.935 -3087.21 520.894 -3159.44 0.0 520.894 -3159.44 -48.7001 -30.6532 -2717.8992 7.49887 7.49887
8 7 -7.241857 0.0 -30.6532 15.4345 -87.3071 518.935 -3087.21 520.894 -3159.44 0.0 520.894 -3159.44 -48.7001 -30.6532 -2717.8992 7.49887 7.49887
9 0 -7.818166 0.0 -44.7343 15.7282 -90.3168 518.935 -3087.21 518.509 -3145.96 0.0 518.509 -3145.96 -49.277 -44.7343 -2721.4622 1.49069 1.49069
9 1 -7.818166 0.0 -44.7343 15.7282 -90.3168 518.935 -3087.21 518.509 -3145.96 0.0 518.509 -3145.96 -49.277 -44.7343 -2721.4622 1.49069 1.49069
9 2 -7.8210516 0.0 -44.5958 15.7275 -90.1247 518.935 -3087.21 518.483 -3145.99 0.0 518.483 -3145.99 -49.3347 -44.5958 -2721.4375 1.44512 1.44512
9 3 -7.8210516 0.0 -44.5958 15.7275 -90.1247 518.935 -3087.21 518.483 -3145.99 0.0 518.483 -3145.99 -49.3347 -44.5958 -2721.4375 1.44512 1.44512
9 4 -7.7914996 0.0 -44.3409 15.7345 -90.2711 518.935 -3087.21 518.524 -3146.1 0.0 518.524 -3146.1 -49.3473 -44.3409 -2721.2644 1.55279 1.55279
9 5 -7.7914996 0.0 -44.3409 15.7345 -90.2711 518.935 -3087.21 518.524 -3146.1 0.0 518.524 -3146.1 -49.3473 -44.3409 -2721.2644 1.55279 1.55279
9 6 -7.7914996 0.0 -44.3409 15.7345 -90.2711 518.935 -3087.21 518.524 -3146.1 0.0 518.524 -3146.1 -49.3473 -44.3409 -2721.2644 1.55279 1.55279
9 7 -7.7914996 0.0 -44.3409 15.7345 -90.2711 518.935 -3087.21 518.524 -3146.1 0.0 518.524 -3146.1 -49.3473 -44.3409 -2721.2644 1.55279 1.55279
10 0 -7.9481 0.0 -52.5795 15.4126 -88.8939 518.935 -3087.21 520.119 -3137.51 0.0 520.119 -3137.51 -51.2068 -52.5795 -2721.1772 4.11489 4.11489
10 1 -7.9481 0.0 -52.5795 15.4126 -88.8939 518.935 -3087.21 520.119 -3137.51 0.0 520.119 -3137.51 -51.2068 -52.5795 -2721.1772 4.11489 4.11489
10 2 -7.7730193 0.0 -51.8687 15.397 -89.6075 518.935 -3087.21 520.387 -3136.9 0.0 520.387 -3136.9 -48.4531 -51.8687 -2716.8347 6.52507 6.52507
10 3 -7.7730193 0.0 -51.8687 15.397 -89.6075 518.935 -3087.21 520.387 -3136.9 0.0 520.387 -3136.9 -48.4531 -51.8687 -2716.8347 6.52507 6.52507
10 4 -7.7730193 0.0 -51.8687 15.397 -89.6075 518.935 -3087.21 520.387 -3136.9 0.0 520.387 -3136.9 -48.4531 -51.8687 -2716.8347 6.52507 6.52507
10 5 -7.7737145 0.0 -51.9322 15.3973 -89.5143 518.935 -3087.21 520.355 -3136.67 0.0 520.355 -3136.67 -48.5506 -51.9322 -2716.7979 6.47051 6.47051
10 6 -7.7737145 0.0 -51.9322 15.3973 -89.5143 518.935 -3087.21 520.355 -3136.67 0.0 520.355 -3136.67 -48.5506 -51.9322 -2716.7979 6.47051 6.47051
10 7 -7.7737145 0.0 -51.9322 15.3973 -89.5143 518.935 -3087.21 520.355 -3136.67 0.0 520.355 -3136.67 -48.5506 -51.9322 -2716.7979 6.47051 6.47051
11 0 -7.799504 0.0 -33.3628 14.7083 -84.831 518.935 -3087.21 519.969 -3161.58 0.0 519.969 -3161.58 -46.1187 -33.3628 -2721.0925 12.2747 12.2747
11 1 -7.799504 0.0 -33.3628 14.7083 -84.831 518.935 -3087.21 519.969 -3161.58 0.0 519.969 -3161.58 -46.1187 -33.3628 -2721.0925 12.2747 12.2747
11 2 -7.799504 0.0 -33.3628 14.7083 -84.831 518.935 -3087.21 519.969 -3161.58 0.0 519.969 -3161.58 -46.1187 -33.3628 -2721.0925 12.2747 12.2747
11 3 -7.799504 0.0 -33.3628 14.7083 -84.831 518.935 -3087.21 519.969 -3161.58 0.0 519.969 -3161.58 -46.1187 -33.3628 -2721.0925 12.2747 12.2747
11 4 -7.799504 0.0 -33.3628 14.7083 -84.831 518.935 -3087.21 519.969 -3161.58 0.0 519.969 -3161.58 -46.1187 -33.3628 -2721.0925 12.2747 12.2747
11 5 -7.7193184 0.0 -32.8554 14.7178 -84.64 518.935 -3087.21 520.067 -3161.0 0.0 520.067 -3161.0 -47.2277 -32.8554 -2721.016 11.1931 11.1931
11 6 -7.6447716 0.0 -32.0232 14.7307 -84.9064 518.935 -3087.21 520.051 -3161.29 0.0 520.051 -3161.29 -47.2093 -32.0232 -2720.4714 11.1796 11.1796
11 7 -7.6447716 0.0 -32.0232 14.7307 -84.9064 518.935 -3087.21 520.051 -3161.29 0.0 520.051 -3161.29 -47.2093 -32.0232 -2720.4714 11.1796 11.1796
12 0 -7.5858197 0.0 -30.8623 14.2485 -81.5673 518.935 -3087.21 519.645 -3158.9 0.0 519.645 -3158.9 -50.7287 -30.8623 -2720.846 3.9606 3.9606
12 1 -7.5858197 0.0 -30.8623 14.2485 -81.5673 518.935 -3087.21 519.645 -3158.9 0.0 519.645 -3158.9 -50.7287 -30.8623 -2720.846 3.9606 3.9606
12 2 -7.574573 0.0 -30.7329 14.2627 -81.6006 518.935 -3087.21 519.666 -3158.96 0.0 519.666 -3158.96 -50.8139 -30.7329 -2720.8408 4.13079 4.13079
12 3 -7.574573 0.0 -30.7329 14.2627 -81.6006 518.935 -3087.21 519.666 -3158.96 0.0 519.666 -3158.96 -50.8139 -30.7329 -2720.8408 4.13079 4.13079
12 4 -7.574573 0.0 -30.7329 14.2627 -81.6006 518.935 -3087.21 519.666 -3158.96 0.0 519.666 -3158.96 -50.8139 -30.7329 -2720.8408 4.13079 4.13079
12 5 -7.5891676 0.0 -30.875 14.2629 -81.6439 518.935 -3087.21 519.639 -3158.98 0.0 519.639 -3158.98 -50.4669 -30.875 -2720.6829 4.08575 4.08575
12 6 -7.5891676 0.0 -30.875 14.2629 -81.6439 518.935 -3087.21 519.639 -3158.98 0.0 519.639 -3158.98 -50.4669 -30.875 -2720.6829 4.08575 4.08575
12 7 -7.5891676 0.0 -30.875 14.2629 -81.6439 518.935 -3087.21 519.639 -3158.98 0.0 519.639 -3158.98 -50.4669 -30.875 -2720.6829 4.08575 4.08575
13 0 -8.749799 0.0 -54.2218 14.8568 -89.8003 518.935 -3087.21 516.466 -3144.19 0.0 516.466 -3144.19 -38.4994 -54.2218 -2720.445 -9.00669 -9.00669
13 1 -8.735386 0.0 -56.1746 14.8119 -90.1219 518.935 -3087.21 516.358 -3141.16 0.0 516.358 -3141.16 -37.5357 -56.1746 -2718.5122 -9.71136 -9.71136
13 2 -8.735386 0.0 -56.1746 14.8119 -90.1219 518.935 -3087.21 516.358 -3141.16 0.0 516.358 -3141.16 -37.5357 -56.1746 -2718.5122 -9.71136 -9.71136
13 3 -8.735386 0.0 -56.1746 14.8119 -90.1219 518.935 -3087.21 516.358 -3141.16 0.0 516.358 -3141.16 -37.5357 -56.1746 -2718.5122 -9.71136 -9.71136
13 4 -8.735386 0.0 -56.1746 14.8119 -90.1219 518.935 -3087.21 516.358 -3141.16 0.0 516.358 -3141.16 -37.5357 -56.1746 -2718.5122 -9.71136 -9.71136
13 5 -8.735386 0.0 -56.1746 14.8119 -90.1219 518.935 -3087.21 516.358 -3141.16 0.0 516.358 -3141.16 -37.5357 -56.1746 -2718.5122 -9.71136 -9.71136
13 6 -8.773632 0.0 -58.1343 14.7978 -90.3971 518.935 -3087.21 516.311 -3138.98 0.0 516.311 -3138.98 -36.5429 -58.1343 -2717.3462 -10.0544 -10.0544
13 7 -8.773632 0.0 -58.1343 14.7978 -90.3971 518.935 -3087.21 516.311 -3138.98 0.0 516.311 -3138.98 -36.5429 -58.1343 -2717.3462 -10.0544 -10.0544
14 0 -6.7873707 0.0 -9.91177 14.1112 -85.0829 518.935 -3087.21 520.379 -3183.1 0.0 520.379 -3183.1 -47.4395 -9.91177 -2720.0723 8.69695 8.69695
14 1 -6.7873707 0.0 -9.91177 14.1112 -85.0829 518.935 -3087.21 520.379 -3183.1 0.0 520.379 -3183.1 -47.4395 -9.91177 -2720.0723 8.69695 8.69695
14 2 -6.7873707 0.0 -9.91177 14.1112 -85.0829 518.935 -3087.21 520.379 -3183.1 0.0 520.379 -3183.1 -47.4395 -9.91177 -2720.0723 8.69695 8.69695
14 3 -6.74228 0.0 -9.22388 14.1151 -84.8505 518.935 -3087.21 520.419 -3183.25 0.0 520.419 -3183.25 -47.8208 -9.22388 -2719.8757 8.97644 8.97644
14 4 -6.74228 0.0 -9.22388 14.1151 -84.8505 518.935 -3087.21 520.419 -3183.25 0.0 520.419 -3183.25 -47.8208 -9.22388 -2719.8757 8.97644 8.97644
14 5 -6.74228 0.0 -9.22388 14.1151 -84.8505 518.935 -3087.21 520.419 -3183.25 0.0 520.419 -3183.25 -47.8208 -9.22388 -2719.8757 8.97644 8.97644
14 6 -6.5216527 0.0 -8.1459 13.7029 -83.5196 518.935 -3087.21 520.563 -3180.84 0.0 520.563 -3180.84 -50.569 -8.1459 -2718.992 9.09822 9.09822
14 7 -6.5216527 0.0 -8.1459 13.7029 -83.5196 518.935 -3087.21 520.563 -3180.84 0.0 520.563 -3180.84 -50.569 -8.1459 -2718.992 9.09822 9.09822
15 0 -8.540041 0.0 -61.5508 14.5728 -126.934 518.935 -3087.21 518.215 -3169.71 0.0 518.215 -3169.71 -6.63819 -61.5508 -2719.6838 -6.71706 -6.71706
15 1 -8.540041 0.0 -61.5508 14.5728 -126.934 518.935 -3087.21 518.215 -3169.71 0.0 518.215 -3169.71 -6.63819 -61.5508 -2719.6838 -6.71706 -6.71706
15 2 -8.540041 0.0 -61.5508 14.5728 -126.934 518.935 -3087.21 518.215 -3169.71 0.0 518.215 -3169.71 -6.63819 -61.5508 -2719.6838 -6.71706 -6.71706
15 3 -8.631487 0.0 -65.1238 14.7136 -125.468 518.935 -3087.21 518.333 -3164.18 0.0 518.333 -3164.18 -7.18302 -65.1238 -2718.1538 -8.14058 -8.14058
15 4 -8.631487 0.0 -65.1238 14.7136 -125.468 518.935 -3087.21 518.333 -3164.18 0.0 518.333 -3164.18 -7.18302 -65.1238 -2718.1538 -8.14058 -8.14058
15 5 -8.631487 0.0 -65.1238 14.7136 -125.468 518.935 -3087.21 518.333 -3164.18 0.0 518.333 -3164.18 -7.18302 -65.1238 -2718.1538 -8.14058 -8.14058
15 6 -8.124501 0.0 -60.075 14.5695 -125.188 518.935 -3087.21 518.273 -3163.55 0.0 518.273 -3163.55 -4.9995 -60.075 -2710.3516 -4.72383 -4.72383
15 7 -8.124501 0.0 -60.075 14.5695 -125.188 518.935 -3087.21 518.273 -3163.55 0.0 518.273 -3163.55 -4.9995 -60.075 -2710.3516 -4.72383 -4.72383
16 0 -8.430491 0.0 -49.8001 15.3074 -86.05 518.935 -3087.21 517.339 -3142.71 0.0 517.339 -3142.71 -44.2534 -49.8001 -2719.4243 2.88594 2.88594
16 1 -8.430491 0.0 -49.8001 15.3074 -86.05 518.935 -3087.21 517.339 -3142.71 0.0 517.339 -3142.71 -44.2534 -49.8001 -2719.4243 2.88594 2.88594
16 2 -8.430491 0.0 -49.8001 15.3074 -86.05 518.935 -3087.21 517.339 -3142.71 0.0 517.339 -3142.71 -44.2534 -49.8001 -2719.4243 2.88594 2.88594
16 3 -8.430491 0.0 -49.8001 15.3074 -86.05 518.935 -3087.21 517.339 -3142.71 0.0 517.339 -3142.71 -44.2534 -49.8001 -2719.4243 2.88594 2.88594
16 4 -8.430491 0.0 -49.8001 15.3074 -86.05 518.935 -3087.21 517.339 -3142.71 0.0 517.339 -3142.71 -44.2534 -49.8001 -2719.4243 2.88594 2.88594
16 5 -8.380161 0.0 -49.4593 15.3605 -86.3925 518.935 -3087.21 517.433 -3142.82 0.0 517.433 -3142.82 -44.3273 -49.4593 -2719.1738 3.0815 3.0815
16 6 -8.171381 0.0 -47.9157 15.3364 -86.3186 518.935 -3087.21 517.829 -3142.37 0.0 517.829 -3142.37 -45.0605 -47.9157 -2717.517 4.28812 4.28812
16 7 -8.171381 0.0 -47.9157 15.3364 -86.3186 518.935 -3087.21 517.829 -3142.37 0.0 517.829 -3142.37 -45.0605 -47.9157 -2717.517 4.28812 4.28812
17 0 -7.7195425 0.0 -49.8698 15.2417 -86.487 518.935 -3087.21 521.011 -3137.2 0.0 521.011 -3137.2 -52.9727 -49.8698 -2719.0315 6.39972 6.39972
17 1 -7.7195425 0.0 -49.8698 15.2417 -86.487 518.935 -3087.21 521.011 -3137.2 0.0 521.011 -3137.2 -52.9727 -49.8698 -2719.0315 6.39972 6.39972
17 2 -7.6281605 0.0 -49.2916 15.2664 -86.065 518.935 -3087.21 520.972 -3136.08 0.0 520.972 -3136.08 -53.7407 -49.2916 -2718.1404 6.10438 6.10438
17 3 -7.51311 0.0 -47.3197 15.2541 -85.3923 518.935 -3087.21 521.092 -3136.78 0.0 521.092 -3136.78 -53.5646 -47.3197 -2716.5723 7.29014 7.29014
17 4 -7.51311 0.0 -47.3197 15.2541 -85.3923 518.935 -3087.21 521.092 -3136.78 0.0 521.092 -3136.78 -53.5646 -47.3197 -2716.5723 7.29014 7.29014
17 5 -7.51311 0.0 -47.3197 15.2541 -85.3923 518.935 -3087.21 521.092 -3136.78 0.0 521.092 -3136.78 -53.5646 -47.3197 -2716.5723 7.29014 7.29014
17 6 -7.51311 0.0 -47.3197 15.2541 -85.3923 518.935 -3087.21 521.092 -3136.78 0.0 521.092 -3136.78 -53.5646 -47.3197 -2716.5723 7.29014 7.29014
17 7 -7.51311 0.0 -47.3197 15.2541 -85.3923 518.935 -3087.21 521.092 -3136.78 0.0 521.092 -3136.78 -53.5646 -47.3197 -2716.5723 7.29014 7.29014
18 0 -8.556124 0.0 -61.6625 15.2083 -89.3821 518.935 -3087.21 519.531 -3133.3 0.0 519.531 -3133.3 -42.9267 -61.6625 -2718.3582 6.11906 6.11906
